Country;Electrolyzer;RES;RES ID;ID;Assumptions;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
Estonia;high_temp;Offshore_1;Estonia_Offshore_1;Estonia_Offshore_1_high_temp_baseline;baseline;3,721431671;3,579118694;3,45738309;3,35039464;3,254467074;3,167124643;3,086625676;3,011698948;2,941388312;2,874956381;2,811822277;2,739852956;2,67840886;2,623750722;2,57434395;2,529248382;2,488176795;2,449539095;2,413488619;2,380260048;2,347785743;2,308001292;2,270168899;2,235125318;2,204515583;2,154988524;2,123441951;2,09382513;2,065888373;2,039426744;2,014270026
Estonia;high_temp;Offshore_2;Estonia_Offshore_2;Estonia_Offshore_2_high_temp_baseline;baseline;4,857014711;4,678593837;4,526768525;4,394009089;4,275557824;4,168221672;4,069756138;3,978524466;3,893296846;3,813125959;3,737266566;3,642991817;3,562655655;3,49129783;3,42688541;3,368174026;3,31478732;3,264612027;3,217856075;3,174836276;3,132797885;3,081850252;3,033469123;2,988777965;2,949985235;2,885832662;2,845711048;2,808147042;2,772810698;2,739431304;2,707784096
Estonia;high_temp;PV;Estonia_PV_4;Estonia_PV_4_high_temp_baseline;baseline;4,061881762;3,791276928;3,562857673;3,364776359;3,189454913;3,031769426;2,888101971;2,755807444;2,632895744;2,517833115;2,409412985;2,336767122;2,271030758;2,209885219;2,152921772;2,098648654;2,046157721;1,997366498;1,950894763;1,906977407;1,864492424;1,816120127;1,768573703;1,723543566;1,687222503;1,613053062;1,569936948;1,529095029;1,490262819;1,453217002;1,417767374
Bangladesh;low_temp;Offshore_1;Bangladesh_Offshore_1;Bangladesh_Offshore_1_low_temp_baseline;baseline;8,002234111;7,748886176;7,537503579;7,356140553;7,197266176;7,055838309;6,928321748;6,812145612;6,705383967;6,606558091;6,514508832;6,33442206;6,179529504;6,041053543;5,915357017;5,800197303;5,694845689;5,595604441;5,502780449;5,416864338;5,333114237;5,234671327;5,141137325;5,054373518;4,978056796;4,859478897;4,781895626;4,709036108;4,640314218;4,575248122;4,513436969
Bangladesh;low_temp;Offshore_2;Bangladesh_Offshore_2;Bangladesh_Offshore_2_low_temp_baseline;baseline;10,87754988;10,53277378;10,24503736;9,99809911;9,781719826;9,589043965;9,415264778;9,256886578;9,111290535;8,976465828;8,850836116;8,606164024;8,395721661;8,207583451;8,03680782;7,880347866;7,737213533;7,602380955;7,476267082;7,359538494;7,245752722;7,112812;6,986515327;6,869394486;6,76645031;6,606035301;6,501321423;6,403009386;6,310304235;6,222552503;6,13921058
Bangladesh;low_temp;PV;Bangladesh_PV_4;Bangladesh_PV_4_low_temp_baseline;baseline;2,441810439;2,313658925;2,208251407;2,119147915;2,042246015;1,974783517;1,914818639;1,860938297;1,812084566;1,767446415;1,726389466;1,677159917;1,632835478;1,591763617;1,553659509;1,517454243;1,482494233;1,450172704;1,419495923;1,390640103;1,362791936;1,333231815;1,304218655;1,277002102;1,256208791;1,20708661;1,18101321;1,156577197;1,133595095;1,111912129;1,091396611
Bangladesh;high_temp;Offshore_1;Bangladesh_Offshore_1;Bangladesh_Offshore_1_high_temp_baseline;baseline;7,660836725;7,372734638;7,126572519;6,910404559;6,716676944;6,540314917;6,377746498;6,226362343;6,084197445;5,949733822;5,821772994;5,671509024;5,543057887;5,428669734;5,325161837;5,230583398;5,144335157;5,063125132;4,987267216;4,917242802;4,84877764;4,76415351;4,683527001;4,608618352;4,542808813;4,437993092;4,370185803;4,306304547;4,245828603;4,188330016;4,133452766
Bangladesh;high_temp;Offshore_2;Bangladesh_Offshore_2;Bangladesh_Offshore_2_high_temp_baseline;baseline;10,18554134;9,81029263;9,490457832;9,210239145;8,959649075;8,731979065;8,522507777;8,327786506;8,14521814;7,972796184;7,808936091;7,610061041;7,440356273;7,289445115;7,153071275;7,028628034;6,915321949;6,80873758;6,709303921;6,617676226;6,528108251;6,418280734;6,313799321;6,216993562;6,132442104;5,995185238;5,907868433;5,825843511;5,748416555;5,675017732;5,605173443
Bangladesh;high_temp;PV;Bangladesh_PV_4;Bangladesh_PV_4_high_temp_baseline;baseline;2,844307795;2,664883965;2,514444891;2,384876405;2,270993332;2,169293418;2,077306747;1,993230063;1,915708869;1,843701275;1,776389511;1,724605907;1,677851375;1,634424891;1,59403266;1,555577146;1,518389231;1,483896164;1,451079157;1,420117599;1,39018022;1,353820244;1,318086259;1,284237666;1,25688672;1,201354513;1,168965083;1,138278626;1,109097312;1,081254107;1,054606737
Belgium;low_temp;Onshore;Belgium_Onshore_2;Belgium_Onshore_2_low_temp_baseline;baseline;3,160395222;3,077056631;3,003420936;2,937399132;2,877501752;2,822630946;2,771955145;2,72482995;2,68074624;2,639295017;2,600142923;2,544102606;2,50144216;2,460421498;2,421128205;2,383976504;2,347676598;2,312431597;2,280474789;2,248223345;2,215933947;2,187966721;2,161457481;2,135712622;2,114311321;2,061105698;2,033109994;2,006282823;1,980524476;1,955747824;1,931876274
Belgium;low_temp;Onshore;Belgium_Onshore_3;Belgium_Onshore_3_low_temp_baseline;baseline;4,190697113;4,079079778;3,980341157;3,891704179;3,81118848;3,73733411;3,669034983;3,60543375;3,545852831;3,489747701;3,436674345;3,36239016;3,305796741;3,251376546;3,199244934;3,149948815;3,101783578;3,055017376;3,012600233;2,969798577;2,926951559;2,889851938;2,854680243;2,820520195;2,792098222;2,721680279;2,684556375;2,648977933;2,614813093;2,581946621;2,550277221
Belgium;low_temp;Offshore_1;Belgium_Offshore_1;Belgium_Offshore_1_low_temp_baseline;baseline;3,782856433;3,663366512;3,56370836;3,47823764;3,4033961;3,336801465;3,276783492;3,222127577;3,171923851;3,125473747;3,082229688;2,997024677;2,923739883;2,858222324;2,798751139;2,744265268;2,694419933;2,647465615;2,603547513;2,562897757;2,523272813;2,476914582;2,432872373;2,392027615;2,356121386;2,300205819;2,263687642;2,229400356;2,197067008;2,166459938;2,137389753
Belgium;low_temp;PV;Belgium_PV_4;Belgium_PV_4_low_temp_baseline;baseline;3,413071791;3,233014683;3,084824776;2,959481759;2,851238981;2,756226877;2,671724977;2,595753367;2,526829633;2,463817234;2,405827107;2,337275281;2,275555939;2,218366509;2,165310362;2,114898036;2,066218796;2,021214618;1,978500689;1,938322787;1,899547451;1,858336674;1,817888622;1,779945105;1,750954879;1,682479133;1,64613002;1,61206344;1,58002363;1,549794839;1,521193496
Belgium;high_temp;Onshore;Belgium_Onshore_2;Belgium_Onshore_2_high_temp_baseline;baseline;3,177372681;3,070816603;2,974715428;2,886808962;2,805479698;2,729530453;2,658050164;2,59032907;2,525803007;2,464015614;2,404591977;2,355867513;2,319313813;2,284084019;2,250269456;2,21826538;2,186881036;2,156312241;2,128650403;2,100560584;2,072285418;2,046201573;2,021296079;1,996922864;1,976429915;1,926036649;1,899038284;1,872963206;1,847719757;1,823227671;1,799416208
Belgium;high_temp;Onshore;Belgium_Onshore_3;Belgium_Onshore_3_high_temp_baseline;baseline;4,312161531;4,165348263;4,032596489;3,910822646;3,797816945;3,691940787;3,591944134;3,496850051;3,405878851;3,318396616;3,233879254;3,167242767;3,116976492;3,06849147;3,021908977;2,977758002;2,934438402;2,892212329;2,853882873;2,814976216;2,775818553;2,738684157;2,703053586;2,668057034;2,638158702;2,568294848;2,529580571;2,492014087;2,455466567;2,419824293;2,384986112
Belgium;high_temp;Offshore_1;Belgium_Offshore_1;Belgium_Offshore_1_high_temp_baseline;baseline;3,630493063;3,489971703;3,369553447;3,263532789;3,168301296;3,081434648;3,00122661;2,926431141;2,8561104;2,789540514;2,726150663;2,656527143;2,59710312;2,544254307;2,496493593;2,452910026;2,413225723;2,375899041;2,341079097;2,308993962;2,277638243;2,238483126;2,201226931;2,166679652;2,136433672;2,08786194;2,056718554;2,027447142;1,999804601;1,973591362;1,948641624
Belgium;high_temp;PV;Belgium_PV_4;Belgium_PV_4_high_temp_baseline;baseline;4,108111716;3,843313625;3,620676023;3,428379152;3,258867311;3,10703518;2,969280769;2,842973018;2,726134509;2,617243187;2,515103471;2,440552314;2,373165325;2,310528316;2,252220142;2,19668533;2,142976276;2,093104401;2,045628135;2,000797181;1,957437455;1,905570065;1,854576353;1,806227846;1,76700668;1,688170095;1,641862876;1,597941533;1,556126057;1,516179908;1,477901507
Bulgaria;low_temp;Onshore;Bulgaria_Onshore_3;Bulgaria_Onshore_3_low_temp_baseline;baseline;4,526889721;4,409499404;4,305947501;4,21325506;4,129298449;4,052512671;3,981712548;3,915979851;3,854589275;3,796958296;3,742612245;3,661792133;3,60023501;3,541042091;3,484339163;3,430722045;3,37833434;3,327468193;3,281336882;3,234784767;3,188181247;3,14802167;3,109957091;3,072989683;3,042269595;2,965783089;2,925568269;2,887032269;2,850031745;2,814441431;2,78015122
Bulgaria;low_temp;Offshore_1;Bulgaria_Offshore_1;Bulgaria_Offshore_1_low_temp_baseline;baseline;5,763146496;5,581000033;5,429065337;5,298742492;5,184609995;5,083038093;4,991481908;4,908090788;4,831478381;4,76058028;4,694562136;4,564785883;4,453165384;4,353375205;4,262794293;4,179806543;4,10388682;4,032370423;3,965478504;3,903564623;3,843211638;3,772557729;3,705432587;3,643178563;3,58844721;3,503242355;3,447581348;3,395318956;3,346033283;3,299377513;3,255063131
Bulgaria;low_temp;Offshore_2;Bulgaria_Offshore_2;Bulgaria_Offshore_2_low_temp_baseline;baseline;8,30132409;8,041218823;7,82453151;7,638899603;7,476530404;7,332207169;7,202272746;7,084067918;6,975600848;6,875342422;6,782094164;6,594610276;6,433355463;6,289191563;6,158332015;6,038442083;5,92876312;5,82544551;5,728808746;5,639363605;5,552173445;5,450617318;5,354142183;5,264689222;5,186092455;5,063436883;4,983464612;4,908391404;4,837608652;4,770616082;4,706997536
Bulgaria;low_temp;PV;Bulgaria_PV_4;Bulgaria_PV_4_low_temp_baseline;baseline;3,035184374;2,875840996;2,744772535;2,633973071;2,538342596;2,45444723;2,379872993;2,312863162;2,252102534;2,196582839;2,145515418;2,084210209;2,029007931;1,977854105;1,930394088;1,885299174;1,841756945;1,801497855;1,763286896;1,727342565;1,692654279;1,655914688;1,61985549;1,586028714;1,560180426;1,499149644;1,466745823;1,436376448;1,40781357;1,380864898;1,355366823
Bulgaria;high_temp;Onshore;Bulgaria_Onshore_3;Bulgaria_Onshore_3_high_temp_baseline;baseline;4,499144975;4,352296525;4,220059665;4,099261186;3,987630059;3,883485088;3,785546422;3,692816445;3,604501545;3,519959051;3,438660212;3,368851204;3,31643055;3,265886863;3,217350701;3,171387064;3,126293407;3,082349674;3,042545119;3,002112519;2,961398948;2,924917776;2,890089358;2,855990106;2,827409151;2,756012217;2,718046765;2,681365673;2,645837564;2,611347155;2,577792603
Bulgaria;high_temp;Offshore_1;Bulgaria_Offshore_1;Bulgaria_Offshore_1_high_temp_baseline;baseline;5,449944818;5,245092602;5,070138175;4,916583934;4,779057481;4,65395056;4,538724441;4,431525599;4,330959262;4,235949024;4,145646128;4,039711221;3,949281693;3,868845992;3,796142617;3,729786232;3,669354148;3,61250213;3,559456833;3,510564883;3,4627772;3,404099349;3,348282235;3,296560175;3,251359428;3,178240759;3,131623114;3,087833758;3,046504289;3,007332266;2,97006642
Bulgaria;high_temp;Offshore_2;Bulgaria_Offshore_2;Bulgaria_Offshore_2_high_temp_baseline;baseline;7,672680581;7,39284155;7,154784655;6,946639934;6,760906535;6,592549354;6,438027854;6,294758833;6,160799918;6,034653412;5,915139549;5,765875798;5,638668508;5,525666799;5,423653029;5,330657651;5,246084902;5,16659016;5,092502438;5,024323001;4,957692259;4,875822756;4,798011294;4,726032023;4,663372074;4,560625055;4,495859019;4,435125619;4,377900685;4,323754007;4,272328255
Bulgaria;high_temp;PV;Bulgaria_PV_4;Bulgaria_PV_4_high_temp_baseline;baseline;3,660867285;3,41591428;3,209119762;3,029780789;2,871051149;2,728301694;2,598263887;2,478548205;2,367357039;2,263305228;2,165303368;2,10174601;2,04433596;1,990997642;1,941371033;1,894117696;1,84842187;1,806019938;1,765670323;1,727590143;1,690767089;1,650391247;1,610709965;1,573266547;1,543738383;1,479477065;1,443572332;1,409703411;1,377637665;1,347178868;1,318160081
Bahrain;low_temp;Offshore_1;Bahrain_Offshore_1;Bahrain_Offshore_1_low_temp_baseline;baseline;6,060534148;5,868986423;5,709214281;5,572173768;5,452163444;5,345366128;5,249105533;5,161435443;5,080897923;5,006373607;4,936985069;4,800507289;4,683122808;4,578179555;4,482921126;4,395647964;4,315807816;4,240598377;4,170252219;4,105141162;4,041671604;3,967459108;3,896954894;3,831570955;3,774096354;3,684568776;3,626111257;3,571226165;3,519469964;3,470478059;3,423947144
Bahrain;low_temp;Offshore_2;Bahrain_Offshore_2;Bahrain_Offshore_2_low_temp_baseline;baseline;8,338387065;8,076913573;7,859064029;7,672418245;7,509147105;7,364009431;7,233330898;7,114439777;7,005334837;6,904479737;6,810670324;6,622396478;6,460462223;6,315690892;6,184279971;6,063884886;5,953743794;5,849990858;5,752946918;5,663124903;5,575567369;5,473463843;5,376466759;5,286525027;5,207488028;5,08421471;5,003804138;4,928315876;4,857138542;4,789769576;4,725790912
Bahrain;low_temp;PV;Bahrain_PV_3;Bahrain_PV_3_low_temp_baseline;baseline;2,091954794;1,982476418;1,89245759;1,816387333;1,750755169;1,693197576;1,642053108;1,596112739;1,554471357;1,516435112;1,481461304;1,438946915;1,400656938;1,365171648;1,332245179;1,300959634;1,270753811;1,242821071;1,216308622;1,191366597;1,167297454;1,141996904;1,117164036;1,093869311;1,076076006;1,034015029;1,011697042;0,990780984;0,971109748;0,952550805;0,934991392
Bahrain;low_temp;PV;Bahrain_PV_4;Bahrain_PV_4_low_temp_baseline;baseline;2,411335469;2,285296937;2,181675541;2,094122114;2,018592333;1,95236331;1,893521018;1,84067266;1,792775566;1,749030455;1,708812176;1,659688744;1,6154427;1,574435932;1,536384395;1,500229135;1,465322724;1,433040971;1,402400204;1,373573259;1,345755672;1,316564114;1,287912721;1,261035516;1,240501276;1,191992439;1,166244221;1,142112952;1,119417445;1,09800486;1,077745152
Bahrain;high_temp;Offshore_1;Bahrain_Offshore_1;Bahrain_Offshore_1_high_temp_baseline;baseline;5,891482256;5,661644943;5,464326369;5,290249732;5,133544955;4,990265346;4,857630403;4,733606766;4,616661225;4,505607566;4,399507554;4,285262051;4,187532769;4,100458053;4,021629179;3,949569194;3,883822473;3,821901085;3,764040157;3,710601067;3,658356882;3,595181101;3,535047632;3,479256658;3,430364041;3,352040455;3,301692114;3,254340162;3,209593563;3,167131238;3,126686374
Bahrain;high_temp;Offshore_2;Bahrain_Offshore_2;Bahrain_Offshore_2_high_temp_baseline;baseline;7,848957683;7,553837815;7,301726375;7,080384633;6,88207419;6,701596931;6,535294718;6,380495945;6,235189405;6,097822135;5,967168751;5,815104452;5,685342586;5,56995287;5,465682182;5,37053808;5,283913788;5,202435119;5,126429559;5,056397514;4,987948218;4,904643881;4,825446828;4,752138942;4,688222803;4,584033212;4,51804748;4,456134211;4,397764692;4,342504971;4,289994606
Bahrain;high_temp;PV;Bahrain_PV_3;Bahrain_PV_3_high_temp_baseline;baseline;2,383855107;2,23194229;2,104474637;1,994618086;1,898004666;1,811683554;1,73357336;1,66215424;1,596284405;1,535085463;1,477867887;1,436198917;1,398657855;1,363836468;1,331496496;1,300726822;1,27097127;1,243428037;1,217248715;1,192587531;1,168749822;1,138953748;1,109682419;1,081996724;1,059787993;1,013803558;0,987329802;0,962291362;0,938523473;0,91588709;0,89426385
Bahrain;high_temp;PV;Bahrain_PV_4;Bahrain_PV_4_high_temp_baseline;baseline;2,737859774;2,56585467;2,421715335;2,29764338;2,188655694;2,091386704;2,003463047;1,92315209;1,849152497;1,780463372;1,716299211;1,666181413;1,620927746;1,578894208;1,539796482;1,50257396;1,466580054;1,433193036;1,401428573;1,371459647;1,342483229;1,308282622;1,274681797;1,242899476;1,217405858;1,164597497;1,134198878;1,105446466;1,078151077;1,052153052;1,027316477
Brunei darussalam;low_temp;Offshore_1;Brunei_darussalam_Offshore_1;Brunei_darussalam_Offshore_1_low_temp_baseline;baseline;14,03599841;13,59272854;13,22300857;12,9058981;12,62819615;12,38106464;12,15830706;11,95541731;11,76901982;11,59652291;11,43589503;11,1197617;10,84785555;10,60476791;10,38411393;10,18195681;9,997017305;9,82280425;9,659856366;9,509034921;9,3620158;9,188847319;9,024304228;8,871652733;8,73734518;8,528871246;8,392356533;8,264138567;8,143187888;8,028658204;7,919845443
Brunei darussalam;low_temp;Offshore_2;Brunei_darussalam_Offshore_2;Brunei_darussalam_Offshore_2_low_temp_baseline;baseline;16,60893947;16,08463935;15,64734025;15,27226655;14,9437996;14,65148264;14,38798433;14,14797327;13,92745559;13,72336485;13,53329733;13,1591835;12,83740836;12,5497372;12,28861414;12,04938035;11,83052199;11,62435735;11,43152399;11,25304111;11,07905792;10,87563825;10,68238142;10,50315814;10,34561394;10,10020355;9,939960972;9,789509336;9,647632891;9,513332262;9,385776078
Brunei darussalam;low_temp;PV;Brunei_darussalam_PV_4;Brunei_darussalam_PV_4_low_temp_baseline;baseline;2,509353262;2,377531525;2,269092742;2,177416331;2,098284746;2,02885825;1,96714052;1,911678761;1,861385303;1,8154263;1,77314952;1,722333814;1,676570266;1,63416005;1,594809268;1,55741947;1,521319048;1,487936898;1,456252337;1,426445337;1,397680924;1,367528588;1,337930136;1,310167869;1,288989813;1,238735074;1,212124204;1,18718768;1,163737747;1,141616034;1,120687796
Brunei darussalam;high_temp;Offshore_1;Brunei_darussalam_Offshore_1;Brunei_darussalam_Offshore_1_high_temp_baseline;baseline;13,26386761;12,77607516;12,36031725;11,99603042;11,67021273;11,37412915;11,10163031;10,84822251;10,61051966;10,38590362;10,17230465;9,910804033;9,687357751;9,488432612;9,308473022;9,144074615;8,994194523;8,853081019;8,721285667;8,59965311;8,480710417;8,334574096;8,195349732;8,066051396;7,952603418;7,770783751;7,653674692;7,543365177;7,4389454;7,339667165;7,24490756
Brunei darussalam;high_temp;Offshore_2;Brunei_darussalam_Offshore_2;Brunei_darussalam_Offshore_2_high_temp_baseline;baseline;15,39724168;14,84001978;14,36611836;13,95176444;13,58193083;13,24652495;12,93844417;12,65250023;12,38478549;12,13228012;11,89259825;11,59147987;11,3347188;11,10652437;10,90042311;10,71245181;10,54140898;10,38057041;10,23059467;10,09248587;9,957484488;9,789393032;9,629384186;9,481008438;9,351244184;9,141039121;9,006907871;8,880763425;8,76154368;8,6483756;8,540532727
Brunei darussalam;high_temp;PV;Brunei_darussalam_PV_4;Brunei_darussalam_PV_4_high_temp_baseline;baseline;2,839509648;2,658580172;2,506695708;2,375722642;2,260462577;2,157403752;2,064069107;1,978649818;1,89978691;1,826434791;1,75777256;1,707915097;1,662977831;1,621284434;1,582550296;1,545691379;1,51004613;1,477037446;1,445656455;1,416085576;1,387499284;1,353456403;1,319998683;1,288389918;1,263273157;1,209761262;1,179469657;1,150856714;1,123729682;1,097925933;1,07330707
Bolivia;low_temp;Onshore;Bolivia_Onshore_2;Bolivia_Onshore_2_low_temp_baseline;baseline;3,420262796;3,332819641;3,255804578;3,186974913;3,124732116;3,067898352;3,015581805;2,967091669;2,921882402;2,879515966;2,839635527;2,778728159;2,732423945;2,687901983;2,645258501;2,60494669;2,565557767;2,527313987;2,492656769;2,45767064;2,422636092;2,39259676;2,364141953;2,336513832;2,313629457;2,25592733;2,225801026;2,196943527;2,169246413;2,142614945;2,116965856
