Country;Electrolyzer;RES;RES ID;ID;Assumptions;Potential (GW);original CF;;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
Estonia;high_temp;Onshore;Estonia_Onshore_2;Estonia_Onshore_2_high_temp_baseline;baseline;2;0,32;;0,586606399;0,580047604;0,573488808;0,566930013;0,560371218;0,553812422;0,547253627;0,540694832;0,534136036;0,527577241;0,521018446;0,518674627;0,516330808;0,513986989;0,51164317;0,509299351;0,506955532;0,504611713;0,502267895;0,499924076;0,497580257;0,494174503;0,490768749;0,487362994;0,48395724;0,480551486;0,477145732;0,473739978;0,470334224;0,46692847;0,463522716
Estonia;high_temp;Onshore;Estonia_Onshore_3;Estonia_Onshore_3_high_temp_baseline;baseline;59;0,25;;0,498207944;0,491649658;0,485091371;0,478533085;0,471974798;0,465416512;0,458858225;0,452299938;0,445741652;0,439183365;0,432625079;0,430910588;0,429196096;0,427481605;0,425767113;0,424052622;0,422338131;0,420623639;0,418909148;0,417194657;0,415480165;0,412081584;0,408683003;0,405284422;0,401885841;0,39848726;0,395088679;0,391690098;0,388291517;0,384892936;0,381494355
Estonia;high_temp;Offshore_1;Estonia_Offshore_1;Estonia_Offshore_1_high_temp_baseline;baseline;14;0,49;;0,686138165;0,68011445;0,674090734;0,668067018;0,662043303;0,656019587;0,649995872;0,643972156;0,63794844;0,631924725;0,625901009;0,624437842;0,622974675;0,621511508;0,620048341;0,618585174;0,617122007;0,61565884;0,614195673;0,612732506;0,611269339;0,608553999;0,60583866;0,60312332;0,600407981;0,597692641;0,594977301;0,592261962;0,589546622;0,586831283;0,584115943
Estonia;high_temp;Offshore_2;Estonia_Offshore_2;Estonia_Offshore_2_high_temp_baseline;baseline;21;0,50;;0,667785464;0,662306587;0,65682771;0,651348833;0,645869956;0,640391079;0,634912202;0,629433325;0,623954447;0,61847557;0,612996693;0,611744817;0,610492941;0,609241066;0,60798919;0,606737314;0,605485438;0,604233562;0,602981686;0,60172981;0,600477935;0,598317732;0,59615753;0,593997328;0,591837126;0,589676924;0,587516722;0,58535652;0,583196318;0,581036116;0,578875914
Estonia;high_temp;PV;Estonia_PV_4;Estonia_PV_4_high_temp_baseline;baseline;190;0,14;;0,276620991;0,274125266;0,271629541;0,269133816;0,266638092;0,264142367;0,261646642;0,259150917;0,256655192;0,254159467;0,251663742;0,250926515;0,250189288;0,249452061;0,248714834;0,247977607;0,24724038;0,246503153;0,245765926;0,245028699;0,244291472;0,242821217;0,241350961;0,239880706;0,238410451;0,236940195;0,23546994;0,233999685;0,232529429;0,231059174;0,229588919
Bangladesh;low_temp;Offshore_1;Bangladesh_Offshore_1;Bangladesh_Offshore_1_low_temp_baseline;baseline;64;0,22;;0,373105558;0,371650057;0,370194557;0,368739056;0,367283556;0,365828055;0,364372555;0,362917054;0,361461554;0,360006053;0,358550553;0,358550553;0,358550553;0,358550553;0,358550553;0,358550553;0,358550553;0,358550553;0,358550553;0,358550553;0,358550553;0,358039529;0,357528505;0,357017481;0,356506457;0,355995433;0,355484409;0,354973385;0,354462361;0,353951337;0,353440313
Bangladesh;low_temp;Offshore_2;Bangladesh_Offshore_2;Bangladesh_Offshore_2_low_temp_baseline;baseline;15;0,23;;0,355137805;0,353249781;0,351361757;0,349473732;0,347585708;0,345697684;0,343809659;0,341921635;0,34003361;0,338145586;0,336257562;0,336257562;0,336257562;0,336257562;0,336257562;0,336257562;0,336257562;0,336257562;0,336257562;0,336257562;0,336257562;0,335938809;0,335620055;0,335301302;0,334982549;0,334663796;0,334345043;0,33402629;0,333707537;0,333388784;0,333070031
Bangladesh;low_temp;PV;Bangladesh_PV_4;Bangladesh_PV_4_low_temp_baseline;baseline;873;0,17;;0,275700739;0,275321867;0,274942995;0,274564123;0,274185251;0,273806379;0,273427506;0,273048634;0,272669762;0,27229089;0,271912018;0,272101636;0,272291253;0,272480871;0,272670489;0,272860107;0,273049724;0,273239342;0,27342896;0,273618578;0,273808195;0,273770272;0,273732349;0,273694426;0,273656503;0,273618579;0,273580656;0,273542733;0,27350481;0,273466886;0,273428963
Bangladesh;high_temp;Offshore_1;Bangladesh_Offshore_1;Bangladesh_Offshore_1_high_temp_baseline;baseline;64;0,22;;0,500880515;0,495017207;0,4891539;0,483290593;0,477427285;0,471563978;0,46570067;0,459837363;0,453974056;0,448110748;0,442247441;0,440453533;0,438659625;0,436865717;0,435071809;0,433277901;0,431483993;0,429690085;0,427896177;0,426102269;0,424308361;0,420791211;0,417274062;0,413756913;0,410239763;0,406722614;0,403205465;0,399688316;0,396171166;0,392654017;0,389136868
Bangladesh;high_temp;Offshore_2;Bangladesh_Offshore_2;Bangladesh_Offshore_2_high_temp_baseline;baseline;15;0,23;;0,47631962;0,470263132;0,464206644;0,458150156;0,452093667;0,446037179;0,439980691;0,433924203;0,427867715;0,421811226;0,415754738;0,414189303;0,412623868;0,411058433;0,409492999;0,407927564;0,406362129;0,404796694;0,403231259;0,401665824;0,400100389;0,397084755;0,394069122;0,391053488;0,388037854;0,385022221;0,382006587;0,378990953;0,37597532;0,372959686;0,369944052
Bangladesh;high_temp;PV;Bangladesh_PV_4;Bangladesh_PV_4_high_temp_baseline;baseline;873;0,17;;0,336891185;0,33499239;0,333093595;0,3311948;0,329296005;0,32739721;0,325498415;0,32359962;0,321700825;0,31980203;0,317903235;0,31723535;0,316567464;0,315899579;0,315231694;0,314563808;0,313895923;0,313228038;0,312560152;0,311892267;0,311224382;0,30939205;0,307559719;0,305727388;0,303895056;0,302062725;0,300230394;0,298398062;0,296565731;0,2947334;0,292901068
Belgium;low_temp;Onshore;Belgium_Onshore_2;Belgium_Onshore_2_low_temp_baseline;baseline;3;0,31;;0,549211872;0,545917759;0,542623646;0,539329533;0,53603542;0,532741307;0,529447194;0,526153081;0,522858968;0,519564855;0,516270742;0,515870475;0,515470208;0,515069941;0,514669674;0,514269408;0,513869141;0,513468874;0,513068607;0,51266834;0,512268073;0,511290702;0,510313332;0,509335961;0,508358591;0,50738122;0,50640385;0,505426479;0,504449109;0,503471738;0,502494367
Belgium;low_temp;Onshore;Belgium_Onshore_3;Belgium_Onshore_3_low_temp_baseline;baseline;59;0,23;;0,44197674;0,438742992;0,435509244;0,432275496;0,429041747;0,425807999;0,422574251;0,419340503;0,416106755;0,412873006;0,409639258;0,409212632;0,408786006;0,40835938;0,407932754;0,407506128;0,407079501;0,406652875;0,406226249;0,405799623;0,405372997;0,404482407;0,403591816;0,402701226;0,401810636;0,400920046;0,400029455;0,399138865;0,398248275;0,397357684;0,396467094
Belgium;low_temp;Offshore_1;Belgium_Offshore_1;Belgium_Offshore_1_low_temp_baseline;baseline;2;0,51;;0,582382639;0,580879216;0,579375794;0,577872371;0,576368949;0,574865527;0,573362104;0,571858682;0,570355259;0,568851837;0,567348414;0,567348414;0,567348414;0,567348414;0,567348414;0,567348414;0,567348414;0,567348414;0,567348414;0,567348414;0,567348414;0,566960434;0,566572453;0,566184473;0,565796492;0,565408512;0,565020531;0,564632551;0,56424457;0,56385659;0,563468609
Belgium;low_temp;PV;Belgium_PV_4;Belgium_PV_4_low_temp_baseline;baseline;117;0,13;;0,208260962;0,207888085;0,207515208;0,20714233;0,206769453;0,206396576;0,206023699;0,205650822;0,205277945;0,204905067;0,20453219;0,204687308;0,204842427;0,204997545;0,205152663;0,205307781;0,205462899;0,205618018;0,205773136;0,205928254;0,206083372;0,20605231;0,206021248;0,205990187;0,205959125;0,205928063;0,205897001;0,205865939;0,205834877;0,205803815;0,205772753
Belgium;high_temp;Onshore;Belgium_Onshore_2;Belgium_Onshore_2_high_temp_baseline;baseline;3;0,31;;0,711736885;0,704387312;0,69703774;0,689688168;0,682338595;0,674989023;0,66763945;0,660289878;0,652940305;0,645590733;0,638241161;0,635748387;0,633255613;0,630762839;0,628270066;0,625777292;0,623284518;0,620791744;0,618298971;0,615806197;0,613313423;0,608228101;0,603142779;0,598057458;0,592972136;0,587886814;0,582801492;0,57771617;0,572630848;0,567545526;0,562460204
Belgium;high_temp;Onshore;Belgium_Onshore_3;Belgium_Onshore_3_high_temp_baseline;baseline;59;0,23;;0,618483993;0,610453509;0,602423026;0,594392543;0,586362059;0,578331576;0,570301093;0,562270609;0,554240126;0,546209643;0,538179159;0,535445088;0,532711017;0,529976945;0,527242874;0,524508803;0,521774731;0,51904066;0,516306589;0,513572517;0,510838446;0,505031691;0,499224936;0,493418181;0,487611426;0,481804671;0,475997916;0,470191161;0,464384406;0,458577651;0,452770896
Belgium;high_temp;Offshore_1;Belgium_Offshore_1;Belgium_Offshore_1_high_temp_baseline;baseline;2;0,51;;0,709936723;0,703124337;0,696311952;0,689499567;0,682687181;0,675874796;0,66906241;0,662250025;0,655437639;0,648625254;0,641812868;0,640396934;0,638981;0,637565065;0,636149131;0,634733197;0,633317262;0,631901328;0,630485394;0,629069459;0,627653525;0,624429962;0,621206399;0,617982836;0,614759273;0,61153571;0,608312147;0,605088584;0,601865021;0,598641458;0,595417895
Belgium;high_temp;PV;Belgium_PV_4;Belgium_PV_4_high_temp_baseline;baseline;117;0,13;;0,264478873;0,262531509;0,260584145;0,25863678;0,256689416;0,254742052;0,252794687;0,250847323;0,248899959;0,246952594;0,24500523;0,244357974;0,243710718;0,243063462;0,242416205;0,241768949;0,241121693;0,240474437;0,239827181;0,239179925;0,238532669;0,236937551;0,235342433;0,233747315;0,232152197;0,230557079;0,228961961;0,227366843;0,225771726;0,224176608;0,22258149
Bulgaria;low_temp;Onshore;Bulgaria_Onshore_3;Bulgaria_Onshore_3_low_temp_baseline;baseline;4;0,21;;0,481114058;0,478387397;0,475660735;0,472934073;0,470207412;0,46748075;0,464754088;0,462027427;0,459300765;0,456574103;0,453847442;0,453317079;0,452786715;0,452256352;0,451725989;0,451195626;0,450665263;0,4501349;0,449604537;0,449074174;0,448543811;0,447520288;0,446496765;0,445473242;0,444449719;0,443426196;0,442402673;0,44137915;0,440355627;0,439332104;0,438308581
Bulgaria;low_temp;Offshore_1;Bulgaria_Offshore_1;Bulgaria_Offshore_1_low_temp_baseline;baseline;2;0,34;;0,501395019;0,499636163;0,497877307;0,496118451;0,494359596;0,49260074;0,490841884;0,489083029;0,487324173;0,485565317;0,483806462;0,483806462;0,483806462;0,483806462;0,483806462;0,483806462;0,483806462;0,483806462;0,483806462;0,483806462;0,483806462;0,483346718;0,482886975;0,482427232;0,481967489;0,481507746;0,481048002;0,480588259;0,480128516;0,479668773;0,47920903
Bulgaria;low_temp;Offshore_2;Bulgaria_Offshore_2;Bulgaria_Offshore_2_low_temp_baseline;baseline;5;0,32;;0,461181535;0,459948621;0,458715707;0,457482792;0,456249878;0,455016964;0,45378405;0,452551135;0,451318221;0,450085307;0,448852392;0,448852392;0,448852392;0,448852392;0,448852392;0,448852392;0,448852392;0,448852392;0,448852392;0,448852392;0,448852392;0,448611816;0,44837124;0,448130663;0,447890087;0,44764951;0,447408934;0,447168357;0,446927781;0,446687205;0,446446628
Bulgaria;low_temp;PV;Bulgaria_PV_4;Bulgaria_PV_4_low_temp_baseline;baseline;1528;0,14;;0,228455552;0,228130016;0,227804479;0,227478943;0,227153406;0,226827869;0,226502333;0,226176796;0,22585126;0,225525723;0,225200186;0,225345152;0,225490118;0,225635083;0,225780049;0,225925015;0,22606998;0,226214946;0,226359912;0,226504877;0,226649843;0,226613585;0,226577327;0,226541069;0,226504811;0,226468553;0,226432295;0,226396037;0,226359779;0,226323521;0,226287263
Bulgaria;high_temp;Onshore;Bulgaria_Onshore_3;Bulgaria_Onshore_3_high_temp_baseline;baseline;4;0,21;;0,657380399;0,649661798;0,641943198;0,634224597;0,626505996;0,618787395;0,611068795;0,603350194;0,595631593;0,587912992;0,580194391;0,577203178;0,574211964;0,571220751;0,568229537;0,565238323;0,56224711;0,559255896;0,556264683;0,553273469;0,550282256;0,544859389;0,539436522;0,534013655;0,528590788;0,523167922;0,517745055;0,512322188;0,506899321;0,501476454;0,496053588
Bulgaria;high_temp;Offshore_1;Bulgaria_Offshore_1;Bulgaria_Offshore_1_high_temp_baseline;baseline;2;0,34;;0,633984727;0,627297164;0,620609602;0,613922039;0,607234476;0,600546914;0,593859351;0,587171788;0,580484225;0,573796663;0,5671091;0,565403935;0,56369877;0,561993605;0,56028844;0,558583275;0,55687811;0,555172945;0,55346778;0,551762615;0,55005745;0,546773781;0,543490112;0,540206443;0,536922775;0,533639106;0,530355437;0,527071769;0,5237881;0,520504431;0,517220762
Bulgaria;high_temp;Offshore_2;Bulgaria_Offshore_2;Bulgaria_Offshore_2_high_temp_baseline;baseline;5;0,32;;0,584015467;0,577788267;0,571561068;0,565333869;0,559106669;0,55287947;0,546652271;0,540425072;0,534197872;0,527970673;0,521743474;0,520291713;0,518839951;0,51738819;0,515936429;0,514484667;0,513032906;0,511581145;0,510129383;0,508677622;0,507225861;0,504178591;0,501131322;0,498084053;0,495036784;0,491989514;0,488942245;0,485894976;0,482847707;0,479800437;0,476753168
Bulgaria;high_temp;PV;Bulgaria_PV_4;Bulgaria_PV_4_high_temp_baseline;baseline;1528;0,14;;0,284999566;0,282592796;0,280186026;0,277779256;0,275372486;0,272965716;0,270558946;0,268152176;0,265745406;0,263338636;0,260931866;0,260351202;0,259770539;0,259189875;0,258609211;0,258028547;0,257447883;0,256867219;0,256286555;0,255705892;0,255125228;0,254075903;0,253026579;0,251977255;0,25092793;0,249878606;0,248829282;0,247779957;0,246730633;0,245681308;0,244631984
Bahrain;low_temp;Offshore_1;Bahrain_Offshore_1;Bahrain_Offshore_1_low_temp_baseline;baseline;15;0,29;;0,391825734;0,390692061;0,389558388;0,388424715;0,387291041;0,386157368;0,385023695;0,383890022;0,382756348;0,381622675;0,380489002;0,380489002;0,380489002;0,380489002;0,380489002;0,380489002;0,380489002;0,380489002;0,380489002;0,380489002;0,380489002;0,380230097;0,379971192;0,379712288;0,379453383;0,379194478;0,378935573;0,378676668;0,378417763;0,378158859;0,377899954
Bahrain;low_temp;Offshore_2;Bahrain_Offshore_2;Bahrain_Offshore_2_low_temp_baseline;baseline;1;0,29;;0,37785733;0,376976698;0,376096067;0,375215435;0,374334804;0,373454172;0,372573541;0,371692909;0,370812277;0,369931646;0,369051014;0,369051014;0,369051014;0,369051014;0,369051014;0,369051014;0,369051014;0,369051014;0,369051014;0,369051014;0,369051014;0,368835414;0,368619814;0,368404213;0,368188613;0,367973013;0,367757412;0,367541812;0,367326212;0,367110611;0,366895011
Bahrain;low_temp;PV;Bahrain_PV_3;Bahrain_PV_3_low_temp_baseline;baseline;5;0,21;;0,295530161;0,295209613;0,294889066;0,294568518;0,29424797;0,293927423;0,293606875;0,293286328;0,29296578;0,292645233;0,292324685;0,292453219;0,292581754;0,292710288;0,292838823;0,292967357;0,293095892;0,293224426;0,29335296;0,293481495;0,293610029;0,293577918;0,293545806;0,293513694;0,293481582;0,293449471;0,293417359;0,293385247;0,293353136;0,293321024;0,293288912
Bahrain;low_temp;PV;Bahrain_PV_4;Bahrain_PV_4_low_temp_baseline;baseline;21;0,18;;0,271318418;0,271026881;0,270735345;0,270443808;0,270152272;0,269860735;0,269569199;0,269277662;0,268986126;0,268694589;0,268403053;0,268512615;0,268622177;0,268731739;0,268841302;0,268950864;0,269060426;0,269169988;0,26927955;0,269389113;0,269498675;0,269462225;0,269425775;0,269389324;0,269352874;0,269316424;0,269279974;0,269243524;0,269207074;0,269170624;0,269134174
Bahrain;high_temp;Offshore_1;Bahrain_Offshore_1;Bahrain_Offshore_1_high_temp_baseline;baseline;15;0,29;;0,503758914;0,497813639;0,491868364;0,48592309;0,479977815;0,47403254;0,468087266;0,462141991;0,456196716;0,450251442;0,444306167;0,442786666;0,441267165;0,439747664;0,438228163;0,436708662;0,435189161;0,43366966;0,432150159;0,430630658;0,429111157;0,426532955;0,423954753;0,421376552;0,41879835;0,416220148;0,413641946;0,411063744;0,408485542;0,40590734;0,403329138
Bahrain;high_temp;Offshore_2;Bahrain_Offshore_2;Bahrain_Offshore_2_high_temp_baseline;baseline;1;0,29;;0,476282667;0,470944641;0,465606615;0,460268589;0,454930563;0,449592538;0,444254512;0,438916486;0,43357846;0,428240434;0,422902408;0,421614349;0,420326289;0,41903823;0,417750171;0,416462111;0,415174052;0,413885992;0,412597933;0,411309873;0,410021814;0,407786706;0,405551599;0,403316491;0,401081384;0,398846276;0,396611169;0,394376061;0,392140953;0,389905846;0,387670738
Bahrain;high_temp;PV;Bahrain_PV_3;Bahrain_PV_3_high_temp_baseline;baseline;5;0,21;;0,346513753;0,344754957;0,342996162;0,341237366;0,339478571;0,337719775;0,335960979;0,334202184;0,332443388;0,330684592;0,328925797;0,328508795;0,328091794;0,327674793;0,327257791;0,32684079;0,326423789;0,326006787;0,325589786;0,325172784;0,324755783;0,323209979;0,321664175;0,320118371;0,318572568;0,317026764;0,31548096;0,313935156;0,312389352;0,310843548;0,309297744
Bahrain;high_temp;PV;Bahrain_PV_4;Bahrain_PV_4_high_temp_baseline;baseline;21;0,18;;0,321687513;0,320012483;0,318337453;0,316662423;0,314987393;0,313312363;0,311637333;0,309962303;0,308287273;0,306612244;0,304937214;0,304336068;0,303734923;0,303133777;0,302532632;0,301931486;0,301330341;0,300729195;0,30012805;0,299526905;0,298925759;0,297466115;0,296006471;0,294546826;0,293087182;0,291627538;0,290167894;0,28870825;0,287248605;0,285788961;0,284329317
Brunei darussalam;low_temp;Offshore_1;Brunei_darussalam_Offshore_1;Brunei_darussalam_Offshore_1_low_temp_baseline;baseline;7;0,13;;0,271892753;0,270714247;0,269535741;0,268357235;0,267178729;0,266000223;0,264821716;0,26364321;0,262464704;0,261286198;0,260107692;0,260107692;0,260107692;0,260107692;0,260107692;0,260107692;0,260107692;0,260107692;0,260107692;0,260107692;0,260107692;0,259554596;0,259001501;0,258448406;0,257895311;0,257342215;0,25678912;0,256236025;0,255682929;0,255129834;0,254576739
Brunei darussalam;low_temp;Offshore_2;Brunei_darussalam_Offshore_2;Brunei_darussalam_Offshore_2_low_temp_baseline;baseline;4;0,15;;0,286550945;0,285004381;0,283457818;0,281911254;0,280364691;0,278818127;0,277271564;0,275725001;0,274178437;0,272631874;0,27108531;0,27108531;0,27108531;0,27108531;0,27108531;0,27108531;0,27108531;0,27108531;0,27108531;0,27108531;0,27108531;0,270726722;0,270368133;0,270009544;0,269650956;0,269292367;0,268933778;0,268575189;0,268216601;0,267858012;0,267499423
Brunei darussalam;low_temp;PV;Brunei_darussalam_PV_4;Brunei_darussalam_PV_4_low_temp_baseline;baseline;2;0,18;;0,291357833;0,29090739;0,290456947;0,290006505;0,289556062;0,289105619;0,288655176;0,288204733;0,28775429;0,287303848;0,286853405;0,287016708;0,287180012;0,287343316;0,287506619;0,287669923;0,287833226;0,28799653;0,288159834;0,288323137;0,288486441;0,288486441;0,288486441;0,288486441;0,288486441;0,288486441;0,288486441;0,288486441;0,288486441;0,288486441;0,288486441
Brunei darussalam;high_temp;Offshore_1;Brunei_darussalam_Offshore_1;Brunei_darussalam_Offshore_1_high_temp_baseline;baseline;7;0,13;;0,386100506;0,380857234;0,375613963;0,370370691;0,36512742;0,359884148;0,354640876;0,349397605;0,344154333;0,338911062;0,33366779;0,332017733;0,330367675;0,328717618;0,327067561;0,325417504;0,323767446;0,322117389;0,320467332;0,318817274;0,317167217;0,314026424;0,310885631;0,307744838;0,304604046;0,301463253;0,29832246;0,295181667;0,292040874;0,288900081;0,285759289
Brunei darussalam;high_temp;Offshore_2;Brunei_darussalam_Offshore_2;Brunei_darussalam_Offshore_2_high_temp_baseline;baseline;4;0,15;;0,398713488;0,393170976;0,387628464;0,382085952;0,37654344;0,371000928;0,365458416;0,359915903;0,354373391;0,348830879;0,343288367;0,341899302;0,340510236;0,339121171;0,337732105;0,33634304;0,334953974;0,333564909;0,332175843;0,330786778;0,329397712;0,326134089;0,322870466;0,319606843;0,31634322;0,313079597;0,309815974;0,306552351;0,303288728;0,300025105;0,296761482
